pair,distance,normalization_ratio,alignment_points
value_ADSK vs value_NVDA,446.05186931275097,0.17728611657899482,2007
value_ADSK vs value_NXPI,47.76363444580664,0.01898395645699787,2052
value_ADSK vs value_ODFL,71.8107404575733,0.0285416297526126,2134
value_ADSK vs value_ON,130.67299244176468,0.05193680144744224,2240
value_ADSK vs value_ORLY,116.34051141809051,0.04624026685933645,2253
value_ADSK vs value_PANW,141.40475285247436,0.05620220701608679,2278
value_ADSK vs value_PAYX,80.8014264211034,0.03211503434861025,2170
value_ADSK vs value_PCAR,109.97567884827943,0.04371052418453077,2323
value_ADSK vs value_PEP,156.56165501892943,0.06222641296459834,1930
value_ADSK vs value_PYPL,310.99189533952006,0.12360568177246425,1619
value_ADSK vs value_QCOM,74.57705687641234,0.029641119585219533,2173
value_ADSK vs value_QQQ,59.527862113797646,0.023659722620746282,2114
value_ADSK vs value_REGN,103.28571555988061,0.04105155626386352,2216
value_ADSK vs value_ROST,50.8544671982782,0.020212427344307712,2112
value_ADSK vs value_SBUX,41.086319519536794,0.016330015707288075,2099
value_ADSK vs value_SGEN,75.38528780472768,0.03761740908419545,1602
value_ADSK vs value_SIRI,116.26080247369946,0.04620858603883126,1964
value_ADSK vs value_SNPS,147.6340917596592,0.05867809688380732,2272
value_ADSK vs value_SWKS,98.19496109534585,0.03902820393296735,1917
value_ADSK vs value_TEAM,168.39520210725908,0.06692973056727308,1919
value_ADSK vs value_TMUS,116.36824657598787,0.04625129037201425,2308
value_ADSK vs value_TSLA,160.19157415306512,0.06366914711966022,2083
value_ADSK vs value_TXN,67.20583315265824,0.026711380426334756,2071
value_ADSK vs value_VRSK,53.67899136041264,0.02133505221002092,2143
value_ADSK vs value_VRTX,103.63604486258811,0.0411907968452258,2259
value_ADSK vs value_WBD,416.3570532083387,0.16548372544051618,1751
value_ADSK vs value_WDAY,41.40350136243952,0.016456081622591226,2074
value_ADSK vs value_XEL,67.97997662696004,0.02701906861166933,2189
value_ADSK vs value_ZS,155.47074276912983,0.061792823040194685,2106
value_AEP vs value_ALGN,364.1025920765464,0.14471486171563847,1845
value_AEP vs value_AMAT,423.4848148970977,0.168316699084697,1483
value_AEP vs value_AMD,384.4805467637413,0.15281420777573185,1833
value_AEP vs value_AMGN,75.95341646247772,0.030188162345976835,2176
value_AEP vs value_AMZN,205.65790667493405,0.08174002650037125,1851
value_AEP vs value_ANSS,67.30211987930026,0.0267496501905009,2077
value_AEP vs value_ASML,264.49203299071183,0.10512401947166607,2113
value_AEP vs value_ATVI,60.86409436180535,0.0317662287900863,1643
value_AEP vs value_AVGO,659.4154818923448,0.26208882428153607,1406
value_AEP vs value_BIIB,201.34830174252812,0.08002714695648971,1951
value_AEP vs value_BKNG,419.58862347552736,0.16676813333685506,1471
value_AEP vs value_BKR,235.99475324457813,0.0937975966790851,1945
value_AEP vs value_CDNS,316.03068534498505,0.12560838050277626,1949
value_AEP vs value_CHTR,246.5301158424231,0.09798494270366578,1902
value_AEP vs value_CMCSA,106.63844317067668,0.04238411890726418,1970
value_AEP vs value_COST,388.3174901795171,0.15433922503160458,1468
value_AEP vs value_CPRT,265.28733731643644,0.10544011817028476,2059
value_AEP vs value_CRWD,414.4673306620819,0.16473264334740934,1627
value_AEP vs value_CSCO,52.90607173078334,0.02102785044943694,2055
value_AEP vs value_CSGP,74.28364499615218,0.0295245011908395,2043
value_AEP vs value_CSX,57.867999745671526,0.02299999989891555,1999
value_AEP vs value_CTAS,407.75285306272957,0.1620639320599084,1453
value_AEP vs value_CTSH,51.219516949446486,0.02035751866035234,2110
value_AEP vs value_DDOG,275.93734537937684,0.10967303075491926,2047
value_AEP vs value_DLTR,186.2995857910216,0.07404594029849824,1779
value_AEP vs value_DXCM,201.94598976143283,0.08026470181297012,1918
value_AEP vs value_EA,45.84453236611292,0.018221197283828667,2099
value_AEP vs value_EBAY,149.76413143906217,0.05952469453062884,2096
value_AEP vs value_EXC,111.13712124970473,0.04417214676061396,2011
value_AEP vs value_FANG,304.082556179087,0.12085952153381838,2075
value_AEP vs value_FAST,178.49955288962892,0.07094576823912119,1843
value_AEP vs value_FTNT,345.16053113483457,0.13718622064182615,1663
value_AEP vs value_GILD,65.51445499728445,0.026039131556949303,2174
value_AEP vs value_GOOGL,271.0633375915861,0.10773582575182278,1772
value_AEP vs value_GOOG,272.2656635413364,0.10821369775092861,1771
value_AEP vs value_HON,65.85660571848274,0.02617512150973082,2084
value_AEP vs value_IDXX,163.0861929984851,0.06481963155742651,1957
value_AEP vs value_ILMN,345.95573519114396,0.13750227948773608,1922
value_AEP vs value_INTC,203.40496738282505,0.08084458163069358,1957
value_AEP vs value_INTU,156.51389708640264,0.06220743127440486,2124
value_AEP vs value_ISRG,363.66868256159546,0.14454240165405224,1467
value_AEP vs value_KDP,43.96168981874988,0.017472849689487233,2067
value_AEP vs value_KHC,67.1563765151,0.026691723575158987,1956
value_AEP vs value_KLAC,469.99500000481777,0.18680246423084967,1463
value_AEP vs value_LRCX,339.6404993359623,0.13499224933861778,2022
value_AEP vs value_MAR,335.46461070006535,0.13333251617649655,1510
value_AEP vs value_MCHP,123.24308595429305,0.04898373845560137,1990
value_AEP vs value_MDLZ,42.79677925400245,0.017009848670112262,2073
value_AEP vs value_MELI,193.99133063976421,0.07710307259132124,2094
value_AEP vs value_META,445.9127933162941,0.1772308399508323,1438
value_AEP vs value_MNST,71.10869094825509,0.028262595766397093,2042
value_AEP vs value_MRNA,605.4640109669323,0.24064547335728628,1858
value_AEP vs value_MSFT,217.94550340123598,0.08662380898300318,2105
value_AEP vs value_NFLX,383.31071956258927,0.1523492526083423,1634
value_AEP vs value_NVDA,713.6816126386711,0.2836572387276117,1478
value_AEP vs value_NXPI,180.20429453686063,0.07162332851226576,2100
value_AEP vs value_ODFL,196.30055107114856,0.07802088675323869,2057
value_AEP vs value_ON,341.66296772301627,0.13579609209976798,1832
value_AEP vs value_ORLY,328.346512709229,0.13050338342974124,1522
value_AEP vs value_PANW,466.3767659118974,0.18536437436879866,1439
value_AEP vs value_PAYX,99.66451792771228,0.03961228852452794,2016
value_AEP vs value_PCAR,257.7538903763009,0.10244590237531832,2036
value_AEP vs value_PEP,57.97219469665173,0.023041412836507045,2106
value_AEP vs value_PYPL,448.00262859411356,0.1780614581057685,1862
value_AEP vs value_QCOM,247.01160522482687,0.09817631368236363,1918
value_AEP vs value_QQQ,183.07026656334384,0.07276242709194906,2057
value_AEP vs value_REGN,320.46067597813965,0.12736910809941956,1500
value_AEP vs value_ROST,110.71733168282134,0.044005298761057764,2168
value_AEP vs value_SBUX,82.99525221848958,0.032986984188588864,2131
value_AEP vs value_SGEN,118.78881010606788,0.05927585334634126,1670
value_AEP vs value_SIRI,142.0914637825693,0.05647514458766665,1957
value_AEP vs value_SNPS,277.69147310499926,0.11037021983505535,2036
value_AEP vs value_SWKS,216.88147571424557,0.08620090449691795,1897
value_AEP vs value_TEAM,387.6203258379861,0.15406213268600402,1823
value_AEP vs value_TMUS,320.06794061521344,0.1272130129631214,1471
value_AEP vs value_TSLA,411.1074823738829,0.1633972505460584,1774
value_AEP vs value_TXN,71.59189374947812,0.028454647754164595,2057
value_AEP vs value_VRSK,136.09584369479842,0.0540921477324318,2062
value_AEP vs value_VRTX,253.75838025740535,0.100857861787522,2079
value_AEP vs value_WBD,700.9934362133858,0.2786142433280548,1602
value_AEP vs value_WDAY,109.22934728865259,0.04341389001933728,2093
value_AEP vs value_XEL,28.08059979619188,0.011160810729805994,2066
value_AEP vs value_ZS,385.2467459265469,0.1531187384445735,1850
value_ALGN vs value_AMAT,208.30750187942394,0.08279312475334814,1897
value_ALGN vs value_AMD,158.80567020695446,0.06311831089306616,1890
value_ALGN vs value_AMGN,340.34581403702157,0.13527258109579554,1926
value_ALGN vs value_AMZN,184.84727722149967,0.07346871113732101,1922
value_ALGN vs value_ANSS,277.48659549399486,0.11028878994196933,1704
value_ALGN vs value_ASML,184.3800577206541,0.07328301181266061,1886
value_ALGN vs value_ATVI,199.42421848001337,0.10408362133612388,1321
value_ALGN vs value_AVGO,248.12493903230586,0.09861881519567006,2159
value_ALGN vs value_BIIB,158.6381781991103,0.06305174014273066,2040
value_ALGN vs value_BKNG,242.96111568043742,0.09656642117664445,1869
value_ALGN vs value_BKR,247.6127299219164,0.09841523446817027,1848
value_ALGN vs value_CDNS,305.67322343245695,0.12149174222275713,1902
value_ALGN vs value_CHTR,75.24401802415845,0.029906207481779988,2025
value_ALGN vs value_CMCSA,217.83638632100678,0.08658043971423163,1788
value_ALGN vs value_COST,249.28558763070174,0.09908012226975427,1897
value_ALGN vs value_CPRT,259.3808827141904,0.103092560697214,1937
value_ALGN vs value_CRWD,182.84624293456363,0.07267338749386472,1998
value_ALGN vs value_CSCO,325.10694193570856,0.12921579568191915,1733
value_ALGN vs value_CSGP,326.4629087438472,0.1297547332050267,1619
value_ALGN vs value_CSX,349.590411092145,0.1389469042496602,1718
value_ALGN vs value_CTAS,262.8116603850938,0.10445614482714378,1874
value_ALGN vs value_CTSH,281.2762729108036,0.11179502102973116,1752
value_ALGN vs value_DDOG,121.69409677025106,0.048368082977047325,1927
value_ALGN vs value_DLTR,79.06941133631636,0.031426634076437344,2189
value_ALGN vs value_DXCM,122.00853668827774,0.04849305909708972,2155
value_ALGN vs value_EA,333.9396587400947,0.13272641444359887,1718
value_ALGN vs value_EBAY,148.63595463585912,0.0590762935754607,1891
value_ALGN vs value_EXC,275.3594299735295,0.10944333464766672,2016
value_ALGN vs value_FANG,277.69994247769495,0.11037358604041929,1924
value_ALGN vs value_FAST,266.02458717238324,0.10573314275531925,1790
value_ALGN vs value_FTNT,217.17767427342304,0.08631863047433348,1894
value_ALGN vs value_GILD,383.75284051838065,0.15252497635865686,1551
value_ALGN vs value_GOOGL,214.89568442523696,0.08541163927871104,1865
value_ALGN vs value_GOOG,215.02153356358122,0.08546165880905454,1860
value_ALGN vs value_HON,366.8582093035643,0.14581009908726722,1664
value_ALGN vs value_IDXX,188.3467802278757,0.07485961058341642,1882
value_ALGN vs value_ILMN,62.19981057158373,0.024721705314619924,2135
value_ALGN vs value_INTC,144.05508942526663,0.057255599930551127,1998
value_ALGN vs value_INTU,259.4289515933821,0.10311166597511214,1718
value_ALGN vs value_ISRG,195.7239250833345,0.0777917031332808,1931
value_ALGN vs value_KDP,317.82166383848295,0.12632021615202024,1963
value_ALGN vs value_KHC,294.20703818587793,0.11693443489104846,1954
value_ALGN vs value_KLAC,261.3057395983506,0.10385760715355748,1911
value_ALGN vs value_LRCX,207.04617163965187,0.08229180112863747,1906
value_ALGN vs value_MAR,270.505334746202,0.10751404401677345,1880
value_ALGN vs value_MCHP,302.3907988011224,0.12018712194003275,1645
value_ALGN vs value_MDLZ,396.5783326014294,0.15762254872870804,1714
value_ALGN vs value_MELI,179.18085389427253,0.07121655560185712,1824
value_ALGN vs value_META,213.93194796268156,0.08502859616958727,1883
value_ALGN vs value_MNST,374.4197790261731,0.14881549245873335,1622
value_ALGN vs value_MRNA,86.63670881350029,0.034434303979928575,2094
value_ALGN vs value_MSFT,263.17011734084235,0.10459861579524736,1925
value_ALGN vs value_NFLX,154.90239948555316,0.06156693143304975,2091
value_ALGN vs value_NVDA,453.1553214659906,0.18010942824562423,1544
value_ALGN vs value_NXPI,239.69016965199776,0.09526636313672407,1777
value_ALGN vs value_ODFL,297.1536507213599,0.11810558454744034,1615
value_ALGN vs value_ON,193.7685327842663,0.07701452018452556,2084
value_ALGN vs value_ORLY,316.79866798091655,0.12591362002421166,1856
value_ALGN vs value_PANW,271.10051424864463,0.107750601847633,1953
value_ALGN vs value_PAYX,324.5989070094558,0.12901387401011757,1778
value_ALGN vs value_PCAR,295.95447173041265,0.11762896332687307,1929
value_ALGN vs value_PEP,378.9272316526551,0.1506070078110712,1968
value_ALGN vs value_PYPL,76.11446807417967,0.030252173320421172,1979
value_ALGN vs value_QCOM,178.06303519497214,0.070772271540132,1886
value_ALGN vs value_QQQ,254.16424792691146,0.10101917644153874,1841
value_ALGN vs value_REGN,284.05048498802046,0.11289764904134358,2016
value_ALGN vs value_ROST,281.6074608954679,0.11192665377403335,1904
value_ALGN vs value_SBUX,227.82965230255851,0.09055232603440322,2081
value_ALGN vs value_SGEN,181.5553769127589,0.09059649546544855,1530
value_ALGN vs value_SIRI,109.823936670723,0.04365021330314905,2173
value_ALGN vs value_SNPS,294.39881387726234,0.11701065734390395,1956
value_ALGN vs value_SWKS,79.55998640482115,0.03162161621813241,2130
value_ALGN vs value_TEAM,52.135983376516165,0.020721773997025503,2011
value_ALGN vs value_TMUS,238.9008815603701,0.09495265562812802,1959
value_ALGN vs value_TSLA,93.28016016135638,0.03707478543774101,2034
value_ALGN vs value_TXN,317.43793992682646,0.12616770267361943,1775
value_ALGN vs value_VRSK,307.0760917352719,0.12204932103945625,1702
value_ALGN vs value_VRTX,292.586646793123,0.11629040015624921,1898
value_ALGN vs value_WBD,151.87613690030705,0.06036412436419199,1782
value_ALGN vs value_WDAY,229.30048961898876,0.09113691956239617,1895
value_ALGN vs value_XEL,301.7197588743903,0.11992041290715037,2096
value_ALGN vs value_ZS,78.4544407245523,0.0311822101448936,1934
value_AMAT vs value_AMD,25.709686906492596,0.010218476512914387,2064
value_AMAT vs value_AMGN,218.96106788920045,0.08702745146629588,2027
value_AMAT vs value_AMZN,91.33704794993936,0.03630248328693933,2058
value_AMAT vs value_ANSS,231.8909604601067,0.09216651846586117,2055
value_AMAT vs value_ASML,34.992687797510094,0.013908063512523884,2082
value_AMAT vs value_ATVI,59.90896752074186,0.03126772835111788,1568
value_AMAT vs value_AVGO,63.73711774379678,0.025332717704211756,2146
value_AMAT vs value_BIIB,238.64148973362543,0.09484955871765717,1960
value_AMAT vs value_BKNG,50.64275707917442,0.020128281827970756,2087
value_AMAT vs value_BKR,67.87909669755594,0.026978973250220962,2102
value_AMAT vs value_CDNS,37.94545386357098,0.015081658928287354,2075
value_AMAT vs value_CHTR,260.84953029287004,0.10367628390018682,1839
value_AMAT vs value_CMCSA,231.21975720577822,0.09189974451739993,2110
value_AMAT vs value_COST,58.08196297022413,0.023085040926162214,2038
value_AMAT vs value_CPRT,41.48295144238022,0.016487659555795,2067
value_AMAT vs value_CRWD,42.323758140058025,0.016821843457892696,2016
value_AMAT vs value_CSCO,188.0938179365884,0.07475906913218935,2120
value_AMAT vs value_CSGP,258.80991134461755,0.10286562454078599,1964
value_AMAT vs value_CSX,131.02646103632003,0.0520772897600636,2217
value_AMAT vs value_CTAS,42.993499641776,0.017088036423599365,2069
value_AMAT vs value_CTSH,122.70900783869999,0.04877146575465023,2205
value_AMAT vs value_DDOG,56.604984468051676,0.022498006545330556,2091
value_AMAT vs value_DLTR,119.54048420491381,0.047512116138677986,2181
value_AMAT vs value_DXCM,128.03989349359722,0.05089025973513403,2225
value_AMAT vs value_EA,162.89434471927225,0.06474338025408277,2267
value_AMAT vs value_EBAY,127.0992439915237,0.05051639268343549,2229
value_AMAT vs value_EXC,105.87955643101309,0.04208249460692094,2181
value_AMAT vs value_FANG,53.7651680655191,0.02136930368263875,2205
value_AMAT vs value_FAST,89.23869669660898,0.035468480404057624,2170
value_AMAT vs value_FTNT,65.43683347425755,0.02600828039517391,2168
value_AMAT vs value_GILD,244.69974521221667,0.09725745040231187,1839
value_AMAT vs value_GOOGL,61.863707580002924,0.02458811906995347,2088
value_AMAT vs value_GOOG,61.225551399702326,0.02433447988859393,2111
value_AMAT vs value_HON,151.1581351370892,0.060078750054486964,2228
value_AMAT vs value_IDXX,123.33800393536325,0.04902146420324453,2166
value_AMAT vs value_ILMN,288.81492370243365,0.11479130512815328,1887
value_AMAT vs value_INTC,301.35457870396766,0.11977526975515408,1742
value_AMAT vs value_INTU,100.22324229593605,0.03983435703336091,2156
value_AMAT vs value_ISRG,42.429767082342934,0.016863977377719767,1971
value_AMAT vs value_KDP,135.15561386420754,0.0537184474817995,2281
value_AMAT vs value_KHC,130.96755328152952,0.05205387650299265,2283
value_AMAT vs value_KLAC,30.849554754599396,0.01226134926653394,2016
value_AMAT vs value_LRCX,15.731307209878889,0.006252506840174439,1884
value_AMAT vs value_MAR,56.95315093457824,0.022636387493870525,2039
value_AMAT vs value_MCHP,89.9749252555951,0.035761099068201546,2167
value_AMAT vs value_MDLZ,163.8052655062012,0.06510543144125644,2321
value_AMAT vs value_MELI,61.50787336486652,0.02444669052657652,2058
value_AMAT vs value_META,54.30975039462812,0.021585751349216264,2079
value_AMAT vs value_MNST,116.44818753897381,0.04628306340976702,2225
value_AMAT vs value_MRNA,260.22001022927157,0.10342607719764371,1709
value_AMAT vs value_MSFT,76.74832536822848,0.03050410388244375,2091
value_AMAT vs value_NFLX,76.31511743616602,0.03033192266938236,2126
value_AMAT vs value_NVDA,96.91300902093798,0.03851868403057948,2224
value_AMAT vs value_NXPI,75.40677339485447,0.029970895625935797,2230
value_AMAT vs value_ODFL,72.08407811039532,0.028650269519235026,2177
value_AMAT vs value_ON,35.69923572899155,0.014188885424877406,2127
value_AMAT vs value_ORLY,50.56238355565925,0.02009633686631926,2100
value_AMAT vs value_PANW,45.36745937805142,0.018031581628796273,2039
value_AMAT vs value_PAYX,100.01627389792486,0.03975209614384931,2163
value_AMAT vs value_PCAR,51.467654616212926,0.020456142534265868,2047
value_AMAT vs value_PEP,160.67224130444836,0.0638601912974755,2333
value_AMAT vs value_PYPL,299.5021815312735,0.11903902286616594,1801
value_AMAT vs value_QCOM,59.11984368436246,0.02349755313368937,2143
value_AMAT vs value_QQQ,96.30220381622146,0.03827591566622475,2102
value_AMAT vs value_REGN,35.83030792175694,0.014240980891000374,2103
value_AMAT vs value_ROST,130.12394520752355,0.05171857917628122,2150
value_AMAT vs value_SBUX,121.43436564108926,0.04826485120870002,2251
